date_forecast,cfs_d-45,cfs_d-44,cfs_d-43,cfs_d-42,cfs_d-41,cfs_d-40,cfs_d-39,cfs_d-38,cfs_d-37,cfs_d-36,cfs_d-35,cfs_d-34,cfs_d-33,cfs_d-32,cfs_d-31,cfs_d-30,cfs_d-29,cfs_d-28,cfs_d-27,cfs_d-26,cfs_d-25,cfs_d-24,cfs_d-23,cfs_d-22,cfs_d-21,cfs_d-20,cfs_d-19,cfs_d-18,cfs_d-17,cfs_d-16,cfs_d-15,cfs_d-14,cfs_d-13,cfs_d-12,cfs_d-11,cfs_d-10,cfs_d-9,cfs_d-8,cfs_d-7,cfs_d-6,cfs_d-5,cfs_d-4,cfs_d-3,cfs_d-2,cfs_d-1
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.763981481481481,7.514907407407407,0.0,6.696296296296296,8.123194444444444,10.847546296296295,0.0,25.492175925925924,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.144907407407408,2.9054166666666665,0.0,2.484537037037037,3.070277777777778,3.696481481481481,0.0,11.690277777777776,0.0,0.0,0.0,27.02939814814815
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.734074074074074,3.907268518518518,0.0,1.8152314814814816,1.7450925925925926,1.75837962962963,0.0,2.9799537037037034,0.0,0.0,0.0,5.362453703703704,0.0
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.905462962962964,3.759212962962963,0.0,1.5400462962962964,1.2526851851851852,1.1703240740740743,0.0,1.638101851851852,0.0,0.0,0.0,2.157962962962962,0.0,0.0
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.670740740740741,2.6148148148148147,0.0,1.9391203703703703,1.3125,1.228611111111111,0.0,0.6915277777777779,0.0,0.0,0.0,0.9140277777777778,0.0,0.0,0.3049074074074074
2022-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.620185185185185,5.565833333333333,0.0,3.268981481481481,1.1031944444444446,0.9696296296296296,0.0,1.3791203703703705,0.0,0.0,0.0,1.384074074074074,0.0,0.0,0.768425925925926,0.0
2022-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.014351851851852,5.681666666666667,0.0,3.519768518518518,3.35912037037037,2.623657407407408,0.0,2.629074074074074,0.0,0.0,0.0,0.9762037037037036,0.0,0.0,0.8551388888888891,0.0,0.0
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12337962962963,4.995231481481482,0.0,9.612916666666669,8.626342592592593,8.311898148148147,0.0,7.600509259259258,0.0,0.0,0.0,1.3935648148148148,0.0,0.0,1.2732870370370373,0.0,0.0,0.0
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.222222222222222,4.070324074074074,0.0,4.835185185185185,4.22462962962963,5.458611111111112,0.0,4.764814814814815,0.0,0.0,0.0,4.591805555555555,0.0,0.0,3.1886574074074074,0.0,0.0,0.0,3.190787037037037
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106712962962963,4.973564814814814,0.0,6.206435185185185,7.082962962962964,7.999259259259259,0.0,5.095092592592593,0.0,0.0,0.0,4.788101851851852,0.0,0.0,4.3469444444444445,0.0,0.0,0.0,2.501296296296297,2.11375
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.523333333333333,7.5095370370370365,0.0,7.550092592592593,8.316296296296295,9.67125,0.0,6.567222222222223,0.0,0.0,0.0,5.414814814814815,0.0,0.0,4.383611111111112,0.0,0.0,0.0,1.9997222222222224,1.449074074074074,1.3364814814814814
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.186018518518518,4.862407407407407,0.0,5.472638888888889,5.404537037037038,4.551435185185186,0.0,4.771111111111112,0.0,0.0,0.0,4.741481481481482,0.0,0.0,7.283796296296296,0.0,0.0,0.0,11.478425925925928,9.44175925925926,8.83388888888889,7.252175925925926
2022-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11537037037037,5.300277777777778,0.0,5.673425925925926,5.361666666666667,5.147407407407408,0.0,5.123055555555556,0.0,0.0,0.0,5.109351851851852,0.0,0.0,6.569212962962963,0.0,0.0,0.0,13.332824074074072,15.01023148148148,14.967685185185186,14.420972222222224,0.0
2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6326388888888888,2.35162037037037,0.0,1.936296296296296,2.227824074074074,4.632453703703704,0.0,7.001666666666666,0.0,0.0,0.0,10.806851851851851,0.0,0.0,12.017314814814815,0.0,0.0,0.0,14.481296296296296,15.30847222222222,12.493981481481482,13.030601851851852,0.0,0.0
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6779166666666665,5.440648148148148,0.0,4.419027777777778,3.709907407407407,2.879537037037037,0.0,6.547916666666667,0.0,0.0,0.0,9.007870370370371,0.0,0.0,6.746157407407408,0.0,0.0,0.0,9.385462962962963,10.164814814814816,9.74425925925926,9.588055555555556,0.0,0.0,0.0
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005277777777778,4.630324074074074,0.0,7.210462962962962,6.77513888888889,5.774166666666667,0.0,6.63587962962963,0.0,0.0,0.0,5.606759259259259,0.0,0.0,7.706388888888889,0.0,0.0,0.0,11.108703703703704,11.914814814814816,11.082916666666668,11.822824074074074,0.0,0.0,0.0,6.2965277777777775
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2296759259259256,3.399537037037037,0.0,4.459351851851852,4.2713425925925925,4.46324074074074,0.0,4.959675925925925,0.0,0.0,0.0,4.225370370370371,0.0,0.0,7.576296296296296,0.0,0.0,0.0,10.781712962962963,12.643101851851853,11.627592592592594,10.922916666666666,0.0,0.0,0.0,5.720046296296295,0.0
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.564027777777778,5.572592592592593,0.0,4.961944444444445,4.550648148148149,3.625,0.0,3.756296296296296,0.0,0.0,0.0,4.993564814814815,0.0,0.0,4.350740740740741,0.0,0.0,0.0,6.652314814814814,6.404444444444444,6.755648148148148,5.94425925925926,0.0,0.0,0.0,1.317638888888889,0.0,0.14375
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.786481481481482,4.0777777777777775,0.0,4.099398148148148,3.4890740740740744,3.234953703703704,0.0,3.623055555555556,0.0,0.0,0.0,3.981851851851852,0.0,0.0,3.8978703703703705,0.0,0.0,0.0,3.392731481481481,2.4430092592592594,2.680833333333333,2.11162037037037,0.0,0.0,0.0,0.692037037037037,0.0,0.1058796296296296,0.0973148148148148
2022-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.762083333333334,5.3506481481481485,0.0,5.650648148148147,6.041759259259258,5.94875,0.0,4.221388888888888,0.0,0.0,0.0,6.19199074074074,0.0,0.0,3.790092592592593,0.0,0.0,0.0,2.458703703703704,2.306481481481482,2.490324074074074,2.043703703703704,0.0,0.0,0.0,1.0533333333333337,0.0,0.2084259259259259,0.21,0.0855092592592592
2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06662037037037,4.607824074074074,0.0,4.440277777777778,4.458055555555556,5.374398148148148,0.0,4.117546296296297,0.0,0.0,0.0,6.8832407407407405,0.0,0.0,4.006805555555555,0.0,0.0,0.0,3.3769444444444443,2.5748148148148147,2.651203703703703,2.3536574074074075,0.0,0.0,0.0,1.362685185185185,0.0,0.794212962962963,0.7876388888888888,0.1432407407407407,0.1340740740740741
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.060231481481481,6.485925925925926,0.0,5.834583333333334,5.804212962962963,5.760694444444445,0.0,3.8792129629629626,0.0,0.0,0.0,4.908194444444444,0.0,0.0,6.364999999999999,0.0,0.0,0.0,8.552777777777777,8.207824074074075,6.833611111111112,6.781064814814815,0.0,0.0,0.0,2.746157407407407,0.0,2.602592592592593,2.6254166666666667,1.3758796296296296,1.313564814814815,1.301574074074074
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.900231481481482,7.157916666666666,0.0,5.841944444444445,5.573842592592593,5.379444444444444,0.0,2.2042129629629628,0.0,0.0,0.0,2.895,0.0,0.0,7.604907407407408,0.0,0.0,0.0,7.30037037037037,7.610555555555555,6.751203703703704,8.134537037037038,0.0,0.0,0.0,9.95472222222222,0.0,9.576018518518516,10.148888888888887,8.351342592592593,6.743287037037037,7.008703703703704,7.185416666666667
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499537037037038,4.1396296296296295,0.0,3.415601851851852,3.4658333333333338,3.765462962962963,0.0,5.715925925925926,0.0,0.0,0.0,5.918703703703705,0.0,0.0,4.341296296296296,0.0,0.0,0.0,7.883194444444445,7.673564814814815,7.817592592592592,8.09050925925926,0.0,0.0,0.0,7.1853240740740745,0.0,10.859722222222222,11.974074074074071,11.944861111111113,15.133796296296296,15.604166666666666,16.05226851851852,14.645370370370369
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.406944444444445,4.165,0.0,5.008611111111112,4.925787037037037,5.293425925925925,0.0,5.0105555555555545,0.0,0.0,0.0,5.588611111111112,0.0,0.0,5.538518518518518,0.0,0.0,0.0,4.879675925925926,5.056527777777778,6.70212962962963,6.525509259259259,0.0,0.0,0.0,7.627175925925925,0.0,7.678888888888887,9.106666666666666,12.519814814814817,15.112546296296294,15.520833333333334,16.692824074074075,16.309027777777775,13.680879629629628
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6799999999999993,3.768657407407407,0.0,2.9555555555555557,2.844444444444444,2.6240740740740742,0.0,3.540462962962964,0.0,0.0,0.0,6.080555555555555,0.0,0.0,7.565138888888889,0.0,0.0,0.0,6.56324074074074,6.9772685185185175,7.222037037037037,7.765740740740741,0.0,0.0,0.0,8.420555555555554,0.0,6.118703703703703,6.735555555555554,7.891712962962961,7.803518518518519,8.242824074074074,6.443287037037036,5.979907407407407,4.568101851851853,4.220879629629629
2022-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3451851851851853,3.504305555555556,0.0,4.412083333333333,4.706805555555556,3.495138888888889,0.0,3.611203703703704,0.0,0.0,0.0,5.203518518518519,0.0,0.0,5.36175925925926,0.0,0.0,0.0,3.708935185185185,4.7841203703703705,4.87726851851852,4.386666666666667,0.0,0.0,0.0,4.075925925925926,0.0,3.3710648148148152,3.9890277777777783,4.377129629629629,4.65162037037037,5.313240740740741,4.617361111111111,3.901712962962963,3.2272222222222227,2.866296296296296,2.336018518518519
2022-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88074074074074,4.147824074074074,0.0,5.104259259259258,6.173981481481481,6.307499999999999,0.0,8.16625,0.0,0.0,0.0,6.8727777777777765,0.0,0.0,3.602685185185185,0.0,0.0,0.0,3.354861111111111,3.659861111111111,3.611296296296296,3.0213425925925925,0.0,0.0,0.0,2.114212962962964,0.0,2.571435185185185,2.7981481481481483,3.1093055555555558,3.4289351851851846,4.297546296296296,4.855879629629629,4.582083333333333,4.547685185185185,4.557268518518518,4.786759259259259,5.731435185185184
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,4.5377777777777775,5.1671759259259264,0.0,3.969768518518519,4.827268518518519,4.880972222222222,0.0,6.158842592592593,0.0,0.0,0.0,5.642962962962963,0.0,0.0,5.214027777777778,0.0,0.0,0.0,7.076388888888889,5.0193518518518525,5.77462962962963,5.912314814814815,0.0,0.0,0.0,2.595138888888889,0.0,2.6075925925925927,2.918009259259259,3.285509259259259,3.3348611111111115,3.576064814814815,5.007824074074074,5.907268518518518,6.509027777777778,7.023425925925926,6.612638888888888,6.654953703703703,6.647361111111112
2022-11-29,0.0,0.0,0.0,0.0,0.0,3.978518518518519,3.871203703703704,0.0,3.3475462962962963,4.411898148148147,4.049212962962963,0.0,4.286157407407408,0.0,0.0,0.0,3.5989814814814816,0.0,0.0,4.575092592592592,0.0,0.0,0.0,4.785462962962963,4.672129629629629,3.919722222222223,4.107824074074074,0.0,0.0,0.0,3.4641203703703702,0.0,3.191805555555556,3.5243518518518524,4.124907407407408,3.767685185185185,3.973148148148148,4.941666666666666,5.413657407407408,5.718564814814815,6.653981481481481,6.196990740740741,5.6540740740740745,5.520231481481481,5.115416666666667
2022-11-30,0.0,0.0,0.0,0.0,8.57009259259259,8.615925925925925,0.0,6.760787037037036,7.021481481481482,4.491203703703703,0.0,4.447777777777778,0.0,0.0,0.0,4.597175925925926,0.0,0.0,4.387083333333332,0.0,0.0,0.0,3.177546296296296,3.163148148148148,3.344027777777778,3.4582407407407403,0.0,0.0,0.0,3.0716203703703706,0.0,3.381203703703704,3.917731481481481,4.9208796296296295,5.457222222222223,6.130277777777778,6.932777777777778,7.534212962962963,8.214444444444444,8.786435185185185,8.250787037037036,7.457407407407407,7.1425,6.007962962962963,5.671805555555555
2022-12-01,0.0,0.0,0.0,4.959907407407407,4.0001851851851855,0.0,3.611527777777778,2.7069444444444444,2.9208333333333334,0.0,2.5891203703703707,0.0,0.0,0.0,4.807453703703705,0.0,0.0,6.794722222222223,0.0,0.0,0.0,5.046898148148148,3.6514814814814818,3.4825925925925927,3.040601851851852,0.0,0.0,0.0,2.915555555555556,0.0,3.3435185185185183,3.866203703703704,4.760555555555555,5.829444444444444,6.737685185185185,8.013842592592592,8.52976851851852,9.247175925925928,9.625138888888888,8.73263888888889,7.685879629629629,7.413796296296295,6.562037037037037,6.044444444444444,6.644166666666667
2022-12-02,0.0,0.0,3.325,2.6510185185185184,0.0,2.289675925925926,2.379907407407407,2.722592592592593,0.0,4.2057870370370365,0.0,0.0,0.0,6.128935185185186,0.0,0.0,6.378472222222222,0.0,0.0,0.0,7.828750000000001,6.175740740740742,6.263842592592592,6.26712962962963,0.0,0.0,0.0,7.810092592592594,0.0,8.89851851851852,8.662546296296297,8.860740740740741,9.61324074074074,5.21625,6.544907407407408,6.594444444444444,6.6225,6.8445833333333335,6.711898148148149,6.48550925925926,6.989861111111111,5.940740740740741,5.375092592592592,5.862824074074073,6.606203703703704
2022-12-03,0.0,4.38537037037037,5.938796296296296,0.0,5.51837962962963,5.403333333333333,6.479953703703704,0.0,3.8301851851851847,0.0,0.0,0.0,4.196944444444445,0.0,0.0,4.292083333333334,0.0,0.0,0.0,6.505972222222223,5.785694444444444,6.261296296296296,5.8782407407407415,0.0,0.0,0.0,7.067685185185185,0.0,7.926527777777779,6.661481481481482,6.61875,7.00425925925926,5.238888888888889,6.1500925925925936,6.185277777777777,5.838611111111112,6.352916666666667,5.856990740740741,6.120185185185186,6.214953703703704,5.229629629629629,4.971111111111111,4.769861111111112,4.873888888888889,5.167870370370371
2022-12-04,7.440231481481481,7.283611111111112,0.0,5.676851851851852,5.427546296296296,6.957685185185185,0.0,4.035046296296296,0.0,0.0,0.0,5.9208796296296295,0.0,0.0,5.51486111111111,0.0,0.0,0.0,4.665092592592593,4.439814814814815,6.183842592592592,6.225787037037036,0.0,0.0,0.0,9.110972222222223,0.0,7.820833333333335,7.301527777777778,6.91,6.929722222222223,7.451481481481482,6.266064814814815,7.053194444444444,7.165648148148148,8.028657407407408,8.112407407407408,8.700648148148147,8.109953703703704,6.898287037037037,6.067731481481481,6.216851851851852,5.41800925925926,4.784166666666667,4.671111111111111
2022-12-05,3.6962962962962966,0.0,3.5628703703703706,3.4737500000000003,4.117222222222223,0.0,4.7625,0.0,0.0,0.0,5.276435185185185,0.0,0.0,4.07050925925926,0.0,0.0,0.0,2.7544444444444443,2.7065277777777776,3.140694444444444,3.8254166666666665,0.0,0.0,0.0,7.475416666666667,0.0,8.113796296296297,8.721851851851852,5.654120370370372,6.994166666666667,7.342037037037037,9.636666666666668,9.553796296296298,9.47050925925926,10.242407407407407,11.062129629629627,10.251805555555556,9.649351851851852,7.948055555555556,8.225879629629631,8.505740740740741,7.647638888888888,9.936898148148147,11.91601851851852,13.084444444444443
2022-12-06,0.0,6.677268518518519,6.901666666666666,6.48,0.0,5.551990740740741,0.0,0.0,0.0,4.388888888888888,0.0,0.0,4.74324074074074,0.0,0.0,0.0,3.588009259259259,4.457361111111111,4.241388888888888,4.332268518518519,0.0,0.0,0.0,5.4595370370370375,0.0,6.278009259259259,7.572546296296297,6.748101851851851,6.064120370370369,7.864351851851852,9.242083333333332,9.78138888888889,9.774444444444445,9.433657407407408,10.41898148148148,10.791851851851852,9.480925925925929,8.206898148148149,8.950694444444446,8.605787037037038,8.204814814814814,8.365833333333335,8.307638888888889,8.5325,9.156944444444443
2022-12-07,2.625740740740741,3.086527777777778,2.866851851851852,0.0,3.538703703703704,0.0,0.0,0.0,5.79037037037037,0.0,0.0,5.291064814814814,0.0,0.0,0.0,5.66074074074074,8.756296296296295,7.944259259259259,5.291944444444445,0.0,0.0,0.0,5.5119444444444445,0.0,3.2529166666666662,4.682175925925926,4.452222222222223,4.248055555555556,5.959814814814815,8.517037037037035,9.241851851851852,9.755879629629629,9.730925925925929,11.124351851851852,11.82138888888889,11.02212962962963,9.55976851851852,10.291111111111112,10.246666666666666,11.624305555555557,10.80574074074074,10.251388888888888,9.699074074074074,8.868055555555555,8.654537037037038
2022-12-08,4.962129629629629,5.615,0.0,6.501157407407407,0.0,0.0,0.0,7.027407407407408,0.0,0.0,6.99226851851852,0.0,0.0,0.0,5.04875,6.429259259259259,5.4225,6.272500000000001,0.0,0.0,0.0,6.498935185185186,0.0,5.295694444444444,6.004398148148149,5.976574074074073,5.703333333333332,5.44625,7.341527777777778,7.479814814814815,8.064768518518518,6.890138888888889,7.6281944444444445,8.996203703703703,9.284351851851852,7.511759259259259,8.95537037037037,9.413287037037035,10.418379629629628,10.09199074074074,8.65212962962963,8.062731481481482,6.956527777777778,4.823148148148148,3.179444444444444
2022-12-09,3.924675925925927,0.0,3.65462962962963,0.0,0.0,0.0,9.91912037037037,0.0,0.0,10.44726851851852,0.0,0.0,0.0,4.135740740740741,3.898703703703704,4.350324074074074,4.322824074074074,0.0,0.0,0.0,6.750092592592593,0.0,8.58013888888889,8.803657407407409,9.126666666666669,9.35625,8.625879629629631,10.593194444444444,11.273240740740745,9.6325,9.445648148148148,9.258564814814816,7.887222222222222,8.833981481481484,6.43388888888889,6.690740740740741,5.680648148148149,6.549537037037037,6.921435185185185,7.904212962962963,8.06,8.08148148148148,7.383981481481483,6.699351851851852,5.386018518518519
2022-12-10,0.0,4.031064814814815,0.0,0.0,0.0,6.883194444444444,0.0,0.0,6.661851851851852,0.0,0.0,0.0,5.271064814814814,5.083101851851852,5.563148148148148,5.434537037037037,0.0,0.0,0.0,5.348472222222222,0.0,9.118472222222223,9.466203703703703,8.026203703703706,8.651574074074073,8.523055555555555,10.98856481481482,11.023796296296297,7.640648148148148,7.265925925925925,7.311527777777777,6.422685185185185,6.674675925925926,4.537546296296297,3.5559722222222225,2.870972222222223,3.1450925925925928,3.477037037037037,4.0250462962962965,4.23625,5.010787037037037,5.781527777777778,6.420648148148148,6.065231481481481,5.907453703703704
2022-12-11,5.054768518518519,0.0,0.0,0.0,6.180046296296296,0.0,0.0,6.772222222222222,0.0,0.0,0.0,6.186342592592592,5.030462962962963,6.28537037037037,6.263425925925926,0.0,0.0,0.0,5.477083333333333,0.0,5.092685185185184,5.225925925925925,4.569861111111111,4.771296296296296,6.147592592592592,7.49337962962963,7.664398148148147,8.103796296296297,7.899166666666666,7.798981481481482,7.006435185185186,6.952592592592593,6.096712962962963,5.619351851851852,4.067962962962964,3.9689351851851855,4.049490740740741,3.3745833333333333,2.7822222222222224,5.50337962962963,12.708564814814816,16.596342592592592,18.116574074074077,19.782592592592597,20.826157407407404
