date_forecast,gefs_d-15,gefs_d-14,gefs_d-13,gefs_d-12,gefs_d-11,gefs_d-10,gefs_d-9,gefs_d-8,gefs_d-7,gefs_d-6,gefs_d-5,gefs_d-4,gefs_d-3,gefs_d-2,gefs_d-1
2022-08-22,0.0227272732352668,0.0,0.0340909097682346,0.0113636365329677,0.0363636369054967,0.0227272730659354,0.0113636365329677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,0.0068181819197806,0.0500000009143894,0.004545454613187,0.0,0.0215909088199788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,0.0204545457593419,0.0636363652619448,0.2272727323526686,0.0022727273065935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,0.0,0.120454548604109,0.0113636365329677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-26,0.0,0.0068181819197806,0.0477272736077958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,0.0272727271711284,0.1068181832405654,0.0,0.0022727273065935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-28,0.0795454564080997,0.0159090911461548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-29,0.0568181826648387,0.0,0.0227272730659354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,0.0181818184527483,0.0272727276791225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,0.1045454564419659,0.0,0.0,0.0,0.0181818186220797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0022727273065935,0.1931818224151026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-02,0.1113636393777348,0.0,0.0318181822923096,0.004545454613187,0.0022727273065935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-03,0.0,0.0,0.0075000000016933,0.0318181822923096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04,0.0090909093957055,0.1000000021674415,0.0931818197396668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05,0.4454545520923354,0.0909090926024046,0.0022727273065935,0.0022727273065935,0.0,0.0068181819197806,0.0,0.0136363638395612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06,0.0181818184527483,0.0318181822923096,0.0,0.0772727285935119,0.1204545480961149,0.0340909095989032,0.1659090940586545,0.0568181830035014,0.0181818184527483,0.0090909092263741,0.0,0.0,0.0,0.0,0.0
2022-09-07,0.0227272730659354,0.1772727314382791,0.1954545498910275,0.4113636384294791,0.2704545516859401,0.0863636378198862,0.1681818210265853,0.2250000041994181,0.0,0.050000000745058,0.0,0.0,0.0,0.0,0.0
2022-09-08,0.0,0.004545454613187,0.163636366752061,0.5090909143063157,0.4727272794327954,0.1795454580675471,0.1022727294740351,0.0159090913154862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09,0.1272727298465642,0.2113636390052058,0.0977272743528539,0.050000000745058,0.2750000076537782,0.259090914136984,0.0136363638395612,0.0,0.0068181819197806,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10,0.0022727273065935,0.2590909137983214,0.2159090939570557,0.0954545472155917,0.5318181890655649,0.0113636365329677,0.004545454613187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11,0.7636363694274968,0.1000000018287789,0.0477272734384645,0.6204545480961149,0.0454545461318709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12,0.1500000029124997,0.109090911055153,0.2931818239052187,0.0204545457593419,0.0022727273065935,0.0,0.0,0.0090909092263741,0.0,0.0,0.0090909092263741,0.0,0.0,0.0,0.0
2022-09-13,0.3386363696984268,0.231818185780536,0.1045454562726346,0.0590909099714322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-14,0.2068181859160011,0.1000000014901161,0.2159090966663577,0.0,0.0022727273065935,0.0,0.1250000028786334,0.0,0.0,0.0068181819197806,0.0,0.0,0.0,0.0,0.0
2022-09-15,0.5522727316076106,0.202272731302814,0.0295454549857161,0.0022727273065935,0.0022727273065935,0.1295454563065008,0.0,0.0090909092263741,0.0068181819197806,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-16,0.4500000038268891,0.0659090920605442,0.0022727273065935,0.0613636376166885,0.0090909092263741,0.0022727273065935,0.0068181819197806,0.0090909093957055,0.0022727273065935,0.0,0.0068181819197806,0.0,0.0,0.0,0.0
2022-09-17,0.1295454569838264,0.1000000018287788,0.0090909092263741,0.0,0.0068181819197806,0.1500000022351741,0.0227272730659354,0.1090909112244844,0.0022727273065935,0.0818181830373677,0.0090909092263741,0.0022727273065935,0.004545454613187,0.0,0.0
2022-09-18,0.311363640495322,0.0761363640088926,0.0090909092263741,0.0613636377860199,0.1568181850016117,0.0159090911461548,0.1272727291692386,0.0136363638395612,0.5590909103100948,0.0022727273065935,0.0159090911461548,0.0500000009143894,0.0136363638395612,0.0,0.0
2022-09-19,0.1886363678019155,0.2204545492475683,0.0636363645846193,0.0477272734384645,0.0431818189946087,0.0363636369054967,0.0,0.5159090970727531,0.0113636365329677,0.2068181857466698,0.2227272774008187,0.0750000016255812,0.0568181830035014,0.0454545464705337,0.004545454613187
2022-09-20,0.2522727330638603,0.1772727305916222,0.004545454613187,0.109090911055153,0.131818184798414,0.0,0.4477272765202956,0.0,0.2818181868642569,0.2250000043687495,0.0636363645846193,0.0113636365329677,0.0,0.0022727273065935,0.0818181837146932
2022-09-21,0.0681818200444633,0.0,0.2204545511102134,0.0250000005418604,0.0136363638395612,0.1454545481299812,0.0022727273065935,0.32727273079482,0.0568181830035014,0.0090909092263741,0.0181818186220797,0.0,0.0,0.0090909092263741,0.1159090929749337
2022-09-22,0.0,0.1772727305916222,0.077272728593512,0.0477272734384645,0.6659091018478979,0.0,0.4522727287628433,0.2863636428320951,0.0068181819197806,0.0477272729304703,0.0318181822923096,0.0,0.0,0.0,0.1113636390390721
2022-09-23,0.1068181834098967,0.0318181822923096,0.2500000033866276,0.6295454563065008,0.0954545470462604,0.1636363659054041,0.5795454616573724,0.0136363638395612,0.0363636370748281,0.0727272739803249,0.1886363681405783,0.0409090918573466,0.0545454555275765,0.2886363669213924,0.7613636368716307
2022-09-24,0.1181818206201899,0.238636367869648,0.7113636396825312,0.3681818255308,0.2659090955487706,0.8886363685808399,0.0272727276791225,0.1363636397502639,0.3363636395131998,0.47954546186057,0.3159090954471718,0.4159090981226075,0.8295454569160938,1.4863636425950308,3.536363620649685
2022-09-25,0.1613636387681419,1.0272727276791225,0.6272727318785407,0.3113636394793336,0.6522727320817384,0.0568181826648386,0.4159090981226075,0.7454545524987306,1.0204545482993128,1.0727272697470405,1.2749999937686052,3.347727279771457,5.247727234255184,5.688636378808454,5.547727275978435
2022-09-26,2.3363636325706136,1.140909089960835,0.5954545504328879,0.6613636375828224,0.0704545466737313,0.3954545503312892,1.0022727291692386,1.8522727232087743,0.936363644220612,0.5295454583723436,1.663636362010782,2.5772727416320285,3.4363636293194504,5.627272725105286,5.997727274894713
2022-09-27,0.468181824311614,0.6568181890655646,0.7136363637718288,0.0318181822923096,0.0681818193671378,0.645454548468644,1.8045454499396407,0.2522727281532504,0.1113636381924152,0.0090909092263741,0.0568181830035014,0.0068181819197806,0.0090909092263741,0.0113636365329677,0.0090909092263741
2022-09-28,0.606818185780536,0.1590909131548621,0.1386363663795319,0.0,0.0977272743528539,0.8136363666165958,0.2045454582707448,0.3250000065361912,0.1090909117324785,0.1159090938215905,0.0,0.0,0.0,0.0,0.0
2022-09-29,0.2204545492475683,0.0568181826648386,0.0022727273065935,0.6681818217039108,1.1090909147804435,0.5227272771298886,1.3431818133050748,0.3181818222457712,0.2295454596592621,0.0068181819197806,0.0,0.0,0.0,0.0,0.0
2022-09-30,0.3045454600995237,0.1659090940586544,0.4340909150513735,1.1795454451983622,1.0500000071796505,0.790909087116068,0.840909093618393,0.3613636453043332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,0.6136363683776422,0.9568181779574264,3.3340909020467238,0.2795454588803379,0.1886363667859272,0.9545454592867332,0.6795454556969077,0.025000000372529,0.0,0.0,0.0,0.004545454613187,0.0,0.0022727273065935,0.0
2022-10-02,2.297727271914482,2.277272720228542,1.0750000070441854,0.4136363713240081,0.6931818222457711,0.5272727337750522,0.0159090911461548,0.0,0.0227272732352668,0.0022727273065935,0.0090909092263741,0.0,0.0,0.0,0.0022727273065935
2022-10-03,1.5250000059604647,1.7809090885249057,0.6454545472833244,0.6363636405969207,0.4022727337750522,0.2181818232956258,0.0795454560694369,0.4159090952439741,0.1500000025738369,0.3022727319462732,0.2863636402921243,0.1363636377182874,0.0840909108519554,0.081818181852048,0.0886363639411601
2022-10-04,1.5250000066377898,0.2954545517198065,0.4840909125791353,0.3954545496539636,0.5113636417822404,0.4272727324542674,0.5250000015578489,0.244772727093236,0.5113636424595661,0.4454545473510568,0.4113636402921243,0.1681818188252773,0.1272727284919131,0.0250000005418604,0.1704545442692257
2022-10-05,1.1954545415937905,0.2659090963954276,0.2084090916693888,0.5477272783490745,0.487045448612083,0.9363636374473574,0.4227272783490744,0.4772727306593548,0.8295454518361524,0.7250000052154064,0.1159090911122885,0.1227272740480575,0.0181818187914111,0.0022727273065935,0.0295454554937102
2022-10-06,0.2931818220425735,0.2340909144417806,0.8590909113938157,0.3931818243793465,1.6272727210413325,0.4022727285257794,0.3772727283225818,0.6754545405168425,0.7045454577627509,0.0613636379553513,0.1000000009821219,0.0,0.0,0.0,0.004545454613187
2022-10-07,0.2931818211959167,0.877272733402523,0.4227272785184058,0.8181818188591435,0.3795454557985067,0.288636369461363,0.6863636426966299,1.1750000000677328,0.3477272748608481,0.077272728593512,0.0022727273065935,0.0704545468430627,0.0,0.0022727273065935,0.0
2022-10-08,0.9931818240068176,0.313636371188543,0.4431818274950438,0.8681818172335622,0.7113636417145078,1.5613636333834042,0.8499999994581394,0.8659090934829278,0.274999999525872,0.0795454548841172,0.1954545483670451,0.1045454566112973,0.1340909119356762,0.0204545457593419,0.1252272703938863
2022-10-09,0.7590909122743389,0.7227272746915169,0.3500000062313946,1.1431818160821092,1.165909092534672,1.2409090995788574,1.7045454559001054,0.7568181842904199,0.3818181873383847,0.5636363720351999,0.39318182725798,0.6750000071796504,0.7659090919928118,0.179545457559553,0.1318181839517572
2022-10-10,0.6704545491798359,0.5659090995111249,1.10227272761139,1.2045454599640588,2.040909087116068,1.5545454594221986,1.4113636341961946,0.3250000050122088,1.168181817301295,0.3886363685808399,0.7704545482993126,1.2931818128986792,0.4659090946343812,0.0340909097682346,0.05681818283417
2022-10-11,0.3568181861191988,1.1159090995788576,1.5999999832023275,1.370454543016174,0.78409091044556,0.6181818196042018,0.05681818283417,0.2734090897085314,0.0204545459286733,0.0431818193332715,0.0477272734384645,0.0022727273065935,0.0363636369054967,0.0597727269950238,0.0099999998611482
2022-10-12,0.8636363673616537,1.90909090672027,1.3068181899460878,0.8340909047560259,0.4431818261403928,0.0,0.1324999996206977,0.0022727273065935,0.0159090911461548,0.0090909092263741,0.0,0.0068181819197806,0.0204545459286733,0.0,0.0
2022-10-13,1.8977272781458767,1.5318181799216704,0.4954545528373935,0.7227272748608481,0.1454545477913184,0.004545454613187,0.0068181819197806,0.0272727276791225,0.0090909092263741,0.0068181819197806,0.0,0.0,0.0,0.0,0.0
2022-10-14,1.4477272629737854,0.9749999994581394,0.6386363650248812,0.3681818238374861,0.0,0.0,0.2636363675648516,0.004545454613187,0.004545454613187,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15,1.4545454511588267,0.7409090911122888,0.1443181813440539,0.0363636370748281,0.0886363654651425,0.304545459760861,0.0447727268223058,0.0431818188252774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16,2.304545449939641,0.2977272775024176,0.1863636408339847,0.3795454607091167,0.5386363709853453,0.0295454549857161,0.0227272730659354,0.0,0.0227272730659354,0.0113636365329677,0.0,0.0,0.0,0.0,0.0
2022-10-17,0.6909090944311835,0.5386363699693572,0.6318181868303907,0.3068181855434722,0.1590909121388738,0.0886363652958111,0.0954545473849231,0.1340909117663448,0.0340909095989032,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,0.9659090848131614,1.2818181900815533,1.990909086032347,1.277272726324472,1.3499999886209315,0.1931818222457712,0.334090913391926,0.0181818184527483,0.0613636372780258,0.004545454613187,0.0,0.0,0.0,0.0,0.0
2022-10-19,1.1750000024383715,1.395454544912685,1.1272727278145878,2.754545466466383,0.4795454616912387,1.3659090860323473,0.0295454549857161,0.1363636377182873,0.1181818201121959,0.0431818188252774,0.0,0.0068181819197806,0.0,0.0,0.0
2022-10-20,2.5443181910298094,1.4318181682716715,1.7068181823600423,1.4795454483140598,1.499999996613372,0.1113636385310779,0.4386363647539508,1.7136363630945033,0.2227272768928246,0.1727272766557606,0.0068181819197806,0.0068181819197806,0.0,0.0022727273065935,0.0
2022-10-21,2.377272733233192,1.9045454588803377,1.3772727156227285,2.8590908944606777,0.4159090971066194,1.320454548705708,1.9931818219748407,0.6795454567128962,1.3500000014901163,0.3000000041316857,0.140909094363451,0.0,0.0068181819197806,0.0,0.0
2022-10-22,2.3045454594221977,3.3863636472008447,3.9499999907883727,0.8795454593544655,2.0931818173690284,3.413636353882876,1.36818182062019,2.727272724563425,2.0159090838649063,2.847727279771458,0.6863636381246827,0.1840909118340774,0.077272728593512,0.004545454613187,0.004545454613187
2022-10-23,4.763636372306133,3.538636353882876,1.9818181964484127,3.6090909323909055,3.750000016255812,2.679545456712896,4.545454540035941,3.281818175857717,2.9045454453338277,2.1409090784463016,1.090909096327695,1.0545454580675468,0.7068181843920189,0.6500000029124997,0.811363639140671
2022-10-24,4.300000006502325,3.9977272694761097,5.950000009753487,5.797727297652851,5.775000057437204,7.51136366887526,4.104545463215221,5.413636364720084,4.018181833353909,5.031818173148418,4.704545459964059,3.9204545617103577,4.956818157976324,3.8227272575551816,6.277272701263428
2022-10-25,4.909090898253703,7.134090900421143,6.23863638531078,6.75454546104778,8.365909067067236,4.888636372306129,6.265909097411416,7.815909060564909,5.593181826851586,4.772727245634251,4.722727260806344,6.9272727099331926,7.024999986995353,6.954545400359414,5.279545461589639
2022-10-26,7.03863642432473,9.527272777123883,4.559090939435094,7.500000043348833,7.834090915593234,5.870454528115012,4.32045452703129,2.4818181747739967,1.7681818198073993,4.047727273269134,2.7681818116794936,1.679545455358245,2.1204545477574523,0.6772727343169127,1.31590908173133
2022-10-27,10.288636370138686,3.736363616856662,4.734090918844398,4.636363614689221,5.611363633112473,6.561363599517128,3.41590910337188,1.097727274522185,2.2886363660747358,1.5886363674971191,1.0727272790602664,1.022727271033959,1.1568181822923098,0.7727272766218944,0.6863636415113101
2022-10-28,3.1204545579173346,3.7590909058397455,3.3022727261890066,3.015909081155604,7.350000002167442,2.804545454003595,0.9045454568483612,1.8136363462968308,1.5818181762641128,0.9750000048767437,0.6363636414435777,1.602272724055431,0.704545460980047,1.5568181808021937,1.2636363651942122
2022-10-29,4.41590908982537,5.231818204576317,4.365909083323045,5.295454561710359,1.3249999962069774,2.0227272645993666,1.0363636369054965,1.350000004876743,0.8659090934829279,0.3750000038946218,0.8159090896899049,0.6159090938215905,0.3931818243793465,0.7477272779426791,1.9954545413228608
2022-10-30,6.05909092317928,7.143181790005078,3.73636362769387,1.663636359301481,2.6409090784463007,3.418181831186468,0.7268181839449839,1.5909090895544398,0.6750000054863367,3.5181818143887957,0.7000000048428774,0.7045454552227801,0.6227272779426791,2.4681818092411216,4.152272712100636
2022-10-31,5.279545458880339,2.4977272559295995,2.43181817910888,3.2818181731484155,2.9386363652619445,2.038636363365433,2.827272713184356,1.1954545378684998,2.0909090854904866,0.6159090972082181,1.047727271914482,0.8795454542745242,2.5568181628530677,2.8363636257973583,2.5022727291692384
2022-11-01,3.936363632028754,3.3749999620697717,4.606818188320505,3.815909095785834,3.149999997832558,3.599999980493025,2.797727257013321,6.861363627693871,4.927272709933194,3.065909095785834,4.420454556291754,7.952272718602964,8.55000002275814,9.938636449250309,14.154545426368712
2022-11-02,5.611363660205493,8.163636359301481,6.54090906273235,6.361363649368286,8.311363642865961,6.961363667791541,9.254545515233822,9.213636344129386,7.613636406985197,9.706818222999576,11.25227275761691,13.34090915593234,16.818181883205064,19.50227271426808,18.127272779291328
2022-11-03,5.956818201325157,10.606818199157717,8.554545478387308,12.524999943646518,9.195454586635933,10.627272692593657,7.484090886332773,9.386363679712469,8.211363619024103,13.079545497894289,12.85454548488964,11.0022727467797,14.788636467673562,10.777272706682032,5.302272774956442
2022-11-04,8.929090824994175,8.129545482722193,6.79090906273235,6.404545448043128,9.34545449777083,8.993181824684145,9.447727290066805,7.284090909090909,10.190909168936992,9.44090913100676,9.863636344671251,14.340909118002106,18.227272673086684,11.990909088741647,9.30227272889831
2022-11-05,6.509090932932767,6.234090891751377,5.822727246717975,4.936363632028753,7.018181817098097,5.843181816014377,6.222727260806343,10.338636409152636,6.229545425284995,9.76136365261945,9.779545453461733,8.690909023989327,6.950000032782555,2.9318181904540834,1.47727274234322
2022-11-06,4.22500000216744,5.611363660205495,5.488636358217759,4.981818188320508,4.381818180734459,6.727272727272727,7.154545458880337,4.820454543287103,6.486363627693868,5.9431818046353095,6.511363647200846,7.350000031969764,5.200000002302907,2.413636386733164,1.3409090841358358
2022-11-07,3.8954545476219873,4.856818209994922,4.356818155808883,2.2386363582177604,5.240909115834669,4.656818189404229,3.384090943769975,3.743181819265539,3.1750000119209294,2.149999992413954,3.745227279988202,3.463636365803806,2.409090897576375,1.2659090985967354,0.9272727346555752
2022-11-08,4.059090906923468,2.852272729982029,1.3568181910298087,3.3204545405778023,3.8999999815767454,3.304545445875689,3.009090932932767,2.3249999880790706,2.0454545454545454,3.3590908998792823,3.4795454686338245,2.159090900963003,1.3015909059481183,1.2431818158789116,1.0477272825823591
2022-11-09,3.745454533533617,1.7659090892835096,3.0795454382896423,4.577272734858772,2.645454539494081,4.536363650452007,3.034090903672305,3.01363637095148,4.970454549247569,4.91363635930148,2.859545453028246,2.202272721312263,1.94999999891628,1.2909090877933935,3.820909109982577
2022-11-10,2.2068181823600423,3.397727270017971,5.034090898253702,2.795454529198733,3.8500000292604617,2.6363636363636367,2.4749999859116296,4.531818173148414,5.0411363514986895,3.3431818105957727,2.7113636325706145,2.7727272916923877,1.3454545434903014,3.260227300904014,4.222727274352855
2022-11-11,4.1386363397945045,4.763409121470019,2.468181816014377,3.0931818024678663,2.9727272851900617,2.538636343045669,5.436363626610149,5.8909091190858325,2.4590908966281195,3.3386363603852014,3.631818169897252,1.9477272819389,3.437500005418604,5.718636366454038,6.888636404817756
2022-11-12,5.538636326789855,2.6136363527991557,3.5204545422033826,3.9386363571340377,3.811363621191545,3.0681818073446103,5.263636366887527,2.3704545470801266,3.779545453461733,3.1750000065023247,1.1568181772123682,2.922727278687737,4.399999997832561,4.537272754040633,4.385681813413447
2022-11-13,5.370454576882448,4.33181817965074,4.9022727391936565,5.511363625526427,4.76590910283002,4.86818179217252,2.836363635279916,2.9454545378685,3.7977272651412273,1.4272727383808657,5.229545441540804,6.074999977241864,5.00681818073446,7.9904545843601245,3.720454530282455
2022-11-14,5.154545491391962,4.918181825767863,7.750000010837207,3.827272707765753,5.104545468633826,2.7590908868746324,2.9863636385310777,2.513636361468922,3.36136362769387,3.8022727099331943,4.156818151473998,3.556818198073993,4.740909080613744,2.493181813846935,1.6045454584739425
