date_forecast,cfs_d-45,cfs_d-44,cfs_d-43,cfs_d-42,cfs_d-41,cfs_d-40,cfs_d-39,cfs_d-38,cfs_d-37,cfs_d-36,cfs_d-35,cfs_d-34,cfs_d-33,cfs_d-32,cfs_d-31,cfs_d-30,cfs_d-29,cfs_d-28,cfs_d-27,cfs_d-26,cfs_d-25,cfs_d-24,cfs_d-23,cfs_d-22,cfs_d-21,cfs_d-20,cfs_d-19,cfs_d-18,cfs_d-17,cfs_d-16,cfs_d-15,cfs_d-14,cfs_d-13,cfs_d-12,cfs_d-11,cfs_d-10,cfs_d-9,cfs_d-8,cfs_d-7,cfs_d-6,cfs_d-5,cfs_d-4,cfs_d-3,cfs_d-2,cfs_d-1
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.244506172839506,8.278302469135804,0.0,8.621111111111112,10.847067901234569,12.844722222222222,0.0,14.873148148148148,0.0,0.0,0.0,12.543765432098764
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.831882716049383,4.665401234567901,0.0,3.2500925925925928,3.531882716049383,3.315524691358025,0.0,4.659938271604939,0.0,0.0,0.0,8.798796296296297,0.0
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.538487654320988,3.30104938271605,0.0,1.5001234567901236,1.474351851851852,1.4535802469135803,0.0,1.998148148148148,0.0,0.0,0.0,9.299907407407408,0.0,0.0
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.223672839506174,3.0597530864197524,0.0,1.8221604938271605,1.025555555555555,0.9012654320987654,0.0,0.8109567901234568,0.0,0.0,0.0,3.301697530864198,0.0,0.0,4.691234567901235
2022-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.163333333333334,5.489876543209877,0.0,4.005925925925927,3.0430864197530862,2.1849074074074077,0.0,0.9739506172839506,0.0,0.0,0.0,1.7437654320987654,0.0,0.0,1.005462962962963,0.0
2022-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.131141975308642,5.581728395061728,0.0,3.5397222222222213,1.646851851851852,1.919135802469136,0.0,2.6943209876543213,0.0,0.0,0.0,2.928271604938272,0.0,0.0,0.4454938271604938,0.0,0.0
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.525308641975308,4.310555555555555,0.0,2.0173765432098767,1.7637654320987657,1.7296296296296296,0.0,2.356635802469136,0.0,0.0,0.0,2.6047530864197537,0.0,0.0,0.5441975308641974,0.0,0.0,0.0
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.157006172839507,8.848333333333333,0.0,5.945987654320987,5.044382716049383,3.732746913580247,0.0,5.655864197530865,0.0,0.0,0.0,6.387993827160495,0.0,0.0,3.053765432098765,0.0,0.0,0.0,2.6389197530864204
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.342314814814813,6.41537037037037,0.0,5.750462962962962,5.302962962962963,4.974228395061727,0.0,4.437006172839506,0.0,0.0,0.0,6.068703703703704,0.0,0.0,5.605493827160494,0.0,0.0,0.0,17.797901234567906,18.518024691358026
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466234567901235,6.585462962962964,0.0,10.05645061728395,9.732376543209876,10.778024691358024,0.0,9.067098765432096,0.0,0.0,0.0,9.345771604938273,0.0,0.0,7.756913580246914,0.0,0.0,0.0,8.18429012345679,8.601111111111113,8.823858024691358
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.711975308641977,8.383271604938273,0.0,8.130185185185185,7.740216049382717,8.897345679012346,0.0,7.447067901234567,0.0,0.0,0.0,7.658302469135803,0.0,0.0,7.686604938271604,0.0,0.0,0.0,3.891327160493828,2.52675925925926,2.269876543209877,1.6437345679012343
2022-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.562592592592592,6.5559567901234574,0.0,5.264228395061728,6.530401234567901,5.542253086419753,0.0,6.355740740740742,0.0,0.0,0.0,5.630771604938272,0.0,0.0,7.439876543209877,0.0,0.0,0.0,6.015864197530864,3.06570987654321,2.2988888888888885,2.105679012345679,0.0
2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.819135802469136,7.861820987654321,0.0,6.80354938271605,7.244691358024691,7.137222222222222,0.0,6.752561728395062,0.0,0.0,0.0,5.844320987654322,0.0,0.0,7.363117283950618,0.0,0.0,0.0,9.056358024691358,8.61432098765432,9.727746913580248,9.98246913580247,0.0,0.0
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.922901234567904,12.75101851851852,0.0,8.769475308641974,7.74993827160494,6.572561728395062,0.0,6.184444444444445,0.0,0.0,0.0,7.961265432098766,0.0,0.0,7.245277777777778,0.0,0.0,0.0,6.065216049382715,6.122746913580247,5.355833333333333,5.385586419753087,0.0,0.0,0.0
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.153549382716048,5.057037037037036,0.0,6.1433024691358025,6.838395061728395,7.213858024691359,0.0,11.199104938271606,0.0,0.0,0.0,13.640956790123456,0.0,0.0,12.567808641975308,0.0,0.0,0.0,7.738549382716051,7.083796296296296,5.753888888888889,5.497314814814815,0.0,0.0,0.0,5.231975308641976
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.716975308641976,6.407469135802469,0.0,6.010185185185186,5.859969135802468,6.838271604938272,0.0,7.897561728395062,0.0,0.0,0.0,11.185432098765432,0.0,0.0,13.826759259259257,0.0,0.0,0.0,10.816851851851853,10.26151234567901,10.238888888888887,9.930030864197532,0.0,0.0,0.0,15.492098765432097,0.0
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.973487654320988,5.264969135802469,0.0,5.045617283950618,5.35179012345679,6.565555555555556,0.0,6.090833333333334,0.0,0.0,0.0,7.546481481481481,0.0,0.0,8.939722222222223,0.0,0.0,0.0,9.255617283950617,10.818611111111112,10.598240740740742,9.574567901234568,0.0,0.0,0.0,17.447746913580247,0.0,14.774506172839503
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0735185185185205,4.953703703703704,0.0,6.0485493827160495,7.546080246913581,7.151882716049383,0.0,6.895401234567903,0.0,0.0,0.0,8.826296296296297,0.0,0.0,9.435185185185189,0.0,0.0,0.0,7.796543209876542,7.060925925925926,7.57966049382716,7.9254012345679,0.0,0.0,0.0,10.444012345679011,0.0,8.054598765432099,7.335617283950618
2022-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.976851851851852,4.946172839506173,0.0,4.839104938271605,6.436604938271604,6.424475308641975,0.0,6.796759259259259,0.0,0.0,0.0,6.543888888888889,0.0,0.0,6.351172839506173,0.0,0.0,0.0,7.425154320987654,6.915092592592592,7.425370370370371,7.275,0.0,0.0,0.0,7.024259259259259,0.0,4.875123456790123,4.364506172839507,2.696728395061729
2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.355586419753088,7.044382716049383,0.0,6.053641975308642,6.814753086419753,7.005740740740741,0.0,5.880956790123457,0.0,0.0,0.0,6.66425925925926,0.0,0.0,7.315771604938272,0.0,0.0,0.0,6.946327160493826,7.388518518518518,7.787901234567902,6.457623456790122,0.0,0.0,0.0,6.403703703703704,0.0,4.84577160493827,4.213395061728396,3.883765432098765,2.9531481481481485
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.969259259259259,7.588734567901235,0.0,7.3449074074074066,6.697129629629631,6.170648148148148,0.0,5.170493827160494,0.0,0.0,0.0,6.684969135802469,0.0,0.0,7.068765432098765,0.0,0.0,0.0,7.763456790123458,8.54354938271605,8.514907407407406,7.556419753086419,0.0,0.0,0.0,7.07432098765432,0.0,5.547376543209877,5.405987654320987,4.474783950617283,2.9688888888888894,2.1938580246913584
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.689567901234567,5.903487654320987,0.0,7.334043209876542,7.480802469135802,7.726141975308641,0.0,7.505617283950618,0.0,0.0,0.0,6.4746296296296295,0.0,0.0,5.884012345679012,0.0,0.0,0.0,8.14641975308642,8.05679012345679,8.004074074074074,6.535246913580246,0.0,0.0,0.0,5.891574074074074,0.0,5.68324074074074,5.201913580246913,3.7883950617283952,2.8679012345679014,1.7813580246913585,1.570864197530864
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.832993827160495,8.37814814814815,0.0,8.040277777777776,8.09361111111111,9.720277777777778,0.0,8.642932098765431,0.0,0.0,0.0,6.532716049382716,0.0,0.0,7.327191358024693,0.0,0.0,0.0,10.052592592592593,10.251512345679014,10.188858024691358,8.670987654320989,0.0,0.0,0.0,7.690462962962964,0.0,6.07925925925926,6.985246913580247,7.355154320987656,7.713456790123456,6.691234567901235,5.922253086419753,5.5260493827160495
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.529074074074076,7.8953703703703715,0.0,5.697314814814815,6.055123456790125,7.742932098765433,0.0,6.815,0.0,0.0,0.0,9.97003086419753,0.0,0.0,8.81682098765432,0.0,0.0,0.0,8.95108024691358,9.872962962962962,10.503888888888888,10.20533950617284,0.0,0.0,0.0,9.929783950617283,0.0,12.64756172839506,12.474814814814817,13.296697530864195,13.00922839506173,12.717932098765433,13.6145987654321,12.399969135802468,9.523703703703704
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.890925925925926,4.260802469135802,0.0,4.980308641975309,5.012746913580247,6.480617283950618,0.0,7.685895061728395,0.0,0.0,0.0,9.374043209876543,0.0,0.0,10.2679012345679,0.0,0.0,0.0,11.51503086419753,10.092129629629632,11.858395061728396,10.676574074074074,0.0,0.0,0.0,10.646790123456787,0.0,16.150462962962962,17.145339506172842,17.203672839506176,17.776635802469137,17.478148148148147,16.91185185185185,15.201543209876544,18.133796296296296,17.069537037037033
2022-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.113456790123457,5.992160493827161,0.0,7.397592592592593,5.883641975308642,7.3254629629629635,0.0,8.302623456790123,0.0,0.0,0.0,13.26969135802469,0.0,0.0,12.212623456790125,0.0,0.0,0.0,8.826296296296297,10.41280864197531,9.720956790123456,10.26469135802469,0.0,0.0,0.0,11.98638888888889,0.0,16.14783950617284,14.576141975308644,16.102314814814815,17.447592592592592,17.421080246913583,14.592993827160496,12.339938271604938,10.013456790123458,10.29851851851852,8.075987654320988
2022-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0888580246913575,9.0566975308642,0.0,11.480246913580247,11.048919753086423,9.813456790123457,0.0,11.42996913580247,0.0,0.0,0.0,8.805895061728396,0.0,0.0,7.500648148148149,0.0,0.0,0.0,10.736543209876542,12.152253086419751,13.373765432098764,15.14104938271605,0.0,0.0,0.0,13.60570987654321,0.0,10.3570987654321,7.218302469135802,7.149845679012345,7.23780864197531,6.586172839506174,7.139969135802471,6.873703703703704,6.861697530864198,6.684753086419753,6.0008641975308645,5.646172839506173
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,5.6442901234567895,6.131820987654321,0.0,9.00070987654321,8.182345679012345,7.956512345679013,0.0,8.494783950617283,0.0,0.0,0.0,8.438703703703705,0.0,0.0,4.965648148148149,0.0,0.0,0.0,9.769043209876545,11.23925925925926,13.401358024691358,13.948179012345678,0.0,0.0,0.0,9.67256172839506,0.0,6.636327160493828,6.034351851851851,5.603425925925926,5.821111111111112,9.065833333333332,9.538765432098764,10.2137037037037,10.759320987654322,11.12611111111111,10.938395061728396,10.287746913580246,6.122685185185185
2022-11-29,0.0,0.0,0.0,0.0,0.0,3.6941358024691353,4.463271604938271,0.0,5.756080246913579,6.361049382716049,6.557160493827161,0.0,6.974012345679012,0.0,0.0,0.0,8.015277777777778,0.0,0.0,7.902685185185185,0.0,0.0,0.0,7.719722222222222,8.082037037037036,8.061111111111114,8.185833333333335,0.0,0.0,0.0,6.839907407407408,0.0,6.342098765432098,6.159197530864199,6.356080246913581,5.661975308641976,7.842006172839506,8.608703703703704,8.720339506172841,8.791759259259258,9.742253086419751,11.079074074074075,11.826913580246911,9.568271604938271,8.871635802469138
2022-11-30,0.0,0.0,0.0,0.0,7.011203703703704,6.894537037037037,0.0,5.26787037037037,6.610277777777777,6.014814814814814,0.0,7.292746913580247,0.0,0.0,0.0,8.145586419753087,0.0,0.0,8.133086419753088,0.0,0.0,0.0,8.67287037037037,9.264228395061728,9.819074074074075,9.995524691358025,0.0,0.0,0.0,7.680679012345679,0.0,6.466820987654321,6.811172839506174,6.593703703703705,5.049783950617283,7.336728395061728,8.28320987654321,8.35432098765432,8.640493827160494,8.976759259259257,8.699537037037036,10.111234567901231,7.803487654320987,7.57074074074074,6.93179012345679
2022-12-01,0.0,0.0,0.0,6.794722222222222,5.98685185185185,0.0,4.95462962962963,6.385740740740742,6.434012345679013,0.0,5.727345679012346,0.0,0.0,0.0,6.862006172839506,0.0,0.0,8.734074074074075,0.0,0.0,0.0,6.301635802469136,6.740524691358024,6.395833333333334,6.6907407407407415,0.0,0.0,0.0,9.496080246913582,0.0,9.23604938271605,9.313981481481482,9.708456790123456,9.87354938271605,9.438796296296294,9.199506172839506,9.115216049382717,8.539753086419752,8.584290123456793,6.642253086419752,6.4954629629629625,6.099413580246913,6.285833333333334,7.036419753086421,7.007777777777778
2022-12-02,0.0,0.0,8.209567901234568,7.794876543209875,0.0,6.524753086419753,7.229969135802469,7.178950617283951,0.0,4.3187345679012346,0.0,0.0,0.0,7.276512345679011,0.0,0.0,6.381604938271604,0.0,0.0,0.0,4.925987654320988,4.714012345679013,5.17611111111111,5.977716049382716,0.0,0.0,0.0,9.33351851851852,0.0,9.647469135802467,10.849537037037036,11.875,12.707253086419756,13.471172839506174,11.656604938271606,11.115092592592593,9.822932098765431,9.051574074074074,6.998858024691359,4.945493827160494,4.430401234567901,4.527314814814815,6.287407407407407,6.501388888888889,6.059567901234567
2022-12-03,0.0,9.321327160493826,8.637561728395063,0.0,7.487283950617283,7.090895061728396,6.648086419753088,0.0,4.544043209876543,0.0,0.0,0.0,9.824969135802467,0.0,0.0,9.672716049382714,0.0,0.0,0.0,9.194753086419754,8.530123456790124,8.153703703703705,8.547530864197531,0.0,0.0,0.0,7.1120987654321,0.0,8.333055555555555,8.892253086419753,8.501574074074075,11.560432098765432,12.36108024691358,11.487006172839507,10.97824074074074,9.827777777777778,9.357314814814815,8.434135802469138,6.4425,6.950802469135803,8.480061728395059,9.12648148148148,10.425864197530862,10.635956790123458,10.183981481481482
2022-12-04,6.585123456790123,6.925648148148148,0.0,5.840154320987653,5.508117283950616,5.8835493827160485,0.0,6.237870370370371,0.0,0.0,0.0,6.678086419753086,0.0,0.0,6.344413580246914,0.0,0.0,0.0,8.92827160493827,7.249166666666667,9.995895061728396,10.46425925925926,0.0,0.0,0.0,13.576543209876542,0.0,12.853302469135802,12.61932098765432,12.193796296296297,12.239845679012344,12.352314814814816,12.756327160493829,12.117345679012343,10.680246913580245,10.816913580246911,10.701728395061728,8.186512345679013,10.014166666666666,14.248179012345677,16.246018518518518,16.975277777777777,16.479814814814816,15.741944444444442,14.72679012345679
2022-12-05,9.08966049382716,0.0,9.11885802469136,8.082314814814815,8.88188271604938,0.0,7.327098765432099,0.0,0.0,0.0,7.682037037037036,0.0,0.0,8.398858024691359,0.0,0.0,0.0,8.816203703703703,7.697376543209877,8.91533950617284,10.835123456790123,0.0,0.0,0.0,11.817006172839504,0.0,14.293487654320986,13.46395061728395,15.259969135802468,15.146203703703703,14.468086419753089,13.839012345679016,11.01358024691358,10.31216049382716,11.361635802469136,10.114845679012346,9.936141975308644,11.293796296296296,15.323734567901234,15.29216049382716,17.28978395061728,16.682067901234568,16.18033950617284,15.590895061728396,13.937592592592592
2022-12-06,0.0,7.557067901234568,7.182376543209877,9.037962962962965,0.0,10.761851851851851,0.0,0.0,0.0,8.207993827160495,0.0,0.0,8.244660493827162,0.0,0.0,0.0,7.445648148148147,8.403518518518517,8.004567901234568,8.569413580246914,0.0,0.0,0.0,10.355092592592593,0.0,10.510524691358023,11.653209876543212,11.511913580246912,9.570123456790125,9.9116975308642,9.54783950617284,9.304567901234568,11.765123456790125,9.936049382716046,9.976296296296296,10.389197530864198,10.499537037037037,12.928364197530865,10.933024691358025,9.755679012345675,9.328364197530863,9.326234567901231,10.577993827160494,12.072037037037036,10.361172839506173
2022-12-07,8.912654320987652,9.11253086419753,9.487530864197533,0.0,8.816018518518518,0.0,0.0,0.0,7.579043209876543,0.0,0.0,8.736203703703701,0.0,0.0,0.0,7.578271604938272,8.1895987654321,7.168611111111112,6.264228395061729,0.0,0.0,0.0,4.089012345679013,0.0,9.54283950617284,11.577283950617282,12.805154320987654,12.149938271604938,12.48898148148148,12.436975308641976,8.729506172839507,8.859104938271603,8.871666666666668,8.819320987654319,9.201388888888888,9.198888888888886,11.340555555555556,11.450524691358025,10.522283950617284,9.090092592592594,9.726203703703703,11.759845679012344,13.423148148148147,14.259907407407407,16.023641975308642
2022-12-08,11.871635802469136,12.29317901234568,0.0,12.869444444444444,0.0,0.0,0.0,7.126882716049383,0.0,0.0,6.487191358024691,0.0,0.0,0.0,6.766358024691358,6.594753086419754,6.529567901234568,6.580771604938271,0.0,0.0,0.0,5.654660493827161,0.0,7.745648148148148,6.9554629629629625,6.653919753086419,6.713765432098765,7.061419753086419,7.840246913580247,6.480925925925926,8.792777777777777,10.577746913580247,12.75219135802469,13.766141975308642,13.614722222222222,15.434907407407406,16.21719135802469,14.508487654320987,12.767808641975307,11.379845679012345,10.607067901234569,10.16854938271605,7.876697530864197,7.842253086419753,6.678796296296296
2022-12-09,8.680586419753086,0.0,9.272623456790122,0.0,0.0,0.0,8.402006172839508,0.0,0.0,8.36212962962963,0.0,0.0,0.0,6.922098765432099,8.68074074074074,8.483549382716053,7.37608024691358,0.0,0.0,0.0,9.190123456790124,0.0,8.328209876543209,7.8056172839506175,8.306975308641976,8.174012345679012,7.663549382716049,8.291141975308642,9.29888888888889,10.555061728395062,14.30070987654321,14.476388888888888,15.95422839506173,15.109907407407407,14.954845679012347,13.93966049382716,13.064814814814817,10.258518518518516,10.111111111111107,8.86817901234568,8.015802469135801,6.7837654320987655,5.189228395061728,4.099506172839507,2.5548765432098763
2022-12-10,0.0,10.516265432098766,0.0,0.0,0.0,9.896975308641974,0.0,0.0,10.235185185185184,0.0,0.0,0.0,7.502623456790125,6.423179012345679,7.666234567901235,6.762623456790124,0.0,0.0,0.0,7.801666666666666,0.0,6.069598765432099,5.719907407407407,5.867685185185185,5.473148148148148,6.525925925925926,7.814722222222222,9.312685185185185,10.387839506172838,10.0325,10.68996913580247,11.48398148148148,10.802962962962964,9.015123456790125,8.313240740740742,8.83314814814815,10.248055555555554,11.879907407407408,14.670462962962963,15.2725,16.241666666666664,14.861141975308644,13.301604938271606,10.760185185185186,7.681296296296296
2022-12-11,6.3136728395061725,0.0,0.0,0.0,8.094938271604939,0.0,0.0,8.501234567901236,0.0,0.0,0.0,4.99641975308642,4.48033950617284,4.6258641975308645,4.284567901234567,0.0,0.0,0.0,5.875277777777778,0.0,5.324382716049382,6.36824074074074,7.413981481481482,9.380432098765432,9.74320987654321,11.367067901234568,13.192376543209878,13.380123456790123,12.295432098765431,12.2416975308642,11.880493827160496,11.759783950617283,10.044814814814814,7.899413580246914,7.707098765432099,7.912345679012345,7.35570987654321,6.897037037037037,7.360432098765432,8.908395061728399,9.011851851851851,9.311574074074075,7.28570987654321,6.919259259259258,6.085154320987655
