date_forecast,gefs_d-15,gefs_d-14,gefs_d-13,gefs_d-12,gefs_d-11,gefs_d-10,gefs_d-9,gefs_d-8,gefs_d-7,gefs_d-6,gefs_d-5,gefs_d-4,gefs_d-3,gefs_d-2,gefs_d-1
2022-08-15,1.5285714183534895,2.1714285612106323,1.5714285714285714,0.8857142797538212,2.342857156481062,0.318571429167475,0.7285714404923576,0.014285714498588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-16,0.4142857257808957,0.9528571282114302,1.2857142686843872,2.0857142891202654,0.8285714387893676,0.3714285727058138,0.057142857994352,0.07142857249294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,1.057142870766776,0.5714285735573087,1.571428554398673,0.415714287332126,0.1571428594844681,0.4571428724697657,0.0,0.2428571496691022,0.4142857119441032,0.0571428590587207,0.0571428590587207,0.0,0.0,0.0,0.0
2022-08-18,0.3857142925262451,0.9285714285714284,0.042857143495764,0.042857143495764,0.057142857994352,0.0428571445601327,0.1571428605488368,0.1714285761117935,0.1142857170530727,0.7571428567171098,0.028571428997176,0.0,0.0,0.0,0.0
2022-08-19,1.457142855439867,0.5428571445601328,0.3857142850756645,0.1857142895460128,0.257142858845847,0.2714285776019096,0.285714291036129,1.6714285612106323,2.9000000102179397,1.542857144560133,0.8714285673839706,0.2428571496691022,0.028571428997176,0.0,0.0
2022-08-20,0.4714285880327225,1.400000003831727,0.4857142908232552,0.8714285748345512,2.357142840112959,1.7285714319774084,2.971428564616612,3.142857142857143,1.6857142789023265,2.0714286225182668,0.5428571573325566,0.8285714217594692,0.2971428568874086,0.1271428540349007,0.014285714498588
2022-08-21,1.0857142891202656,0.9285714200564792,0.4428571462631225,2.69999999659402,0.800000011920929,3.1000000408717563,3.014285734721593,2.814285721097673,1.3571428571428572,0.5428571371095521,0.0,0.0,0.0,0.0,0.0
2022-08-22,0.4428571483918598,0.7142857228006636,3.257142816271101,0.8714285705770766,1.7857142857142858,3.0714285373687744,1.0857142891202654,0.1000000025544847,0.014285714498588,0.0,0.0185714281563247,0.0,0.0,0.0,0.0
2022-08-23,0.4714285795177732,1.2714285850524902,1.2142856972558158,2.4571428639548167,3.314285721097674,1.3000000034059798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,0.6142857159887041,1.0000000255448478,1.3000000034059798,1.1000000153269085,1.2714285850524902,0.0857142869915281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,0.2142857196075575,1.5142857006617956,1.6285714336803985,1.1857142789023265,0.014285714498588,0.0,0.07142857249294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-26,1.0857142635754178,2.385714292526245,1.0,0.057142857994352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714498588,0.0,0.1142857170530727,0.042857143495764
2022-08-27,2.299999935286386,0.5142857262066433,0.1571428594844681,0.2142857185431889,0.2142857206719262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714498588,0.0,0.0
2022-08-28,1.5857142891202654,0.4428571505205972,0.1285714304872921,0.2714285744088036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-29,1.371428566319602,0.2857142889073917,0.0,0.0,0.042857143495764,0.028571428997176,0.0,0.0,0.0,0.028571428997176,0.0,0.0,0.0,0.0,0.0
2022-08-30,0.3285714345318931,0.271428576537541,0.1428571449858801,0.0,0.0,0.1142857159887041,0.0428571445601327,0.2000000029802322,0.014285714498588,0.042857143495764,0.014285714498588,0.0,0.014285714498588,0.014285714498588,0.014285714498588
2022-08-31,0.4428571409412792,0.042857143495764,0.028571428997176,0.014285714498588,0.2000000029802322,0.2000000040446009,1.3571428252117974,0.271428579730647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.057142857994352,0.1857142895460128,0.1142857159887041,0.07142857249294,0.0857142869915281,1.828571421759469,0.4714285752602986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-02,0.6000000068119594,0.2000000029802322,0.3142857242907796,0.2571428652320589,0.4571428596973419,0.057142857994352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-03,0.285714287843023,1.1142856904438565,0.4514285773038864,0.8999999931880406,0.5857142976352147,0.3142857157758304,0.2142857164144516,0.0,0.0,0.042857143495764,0.0,0.0,0.0,0.0,0.0
2022-09-04,2.4571428128651207,2.157142877578736,2.1428571258272444,0.314285716840199,1.4428571377481731,0.6428571428571428,0.3714285748345511,0.1142857149243354,0.5142857144985881,0.014285714498588,0.0,0.0,0.0,0.0,0.0
2022-09-05,2.6714285782405307,3.2142857142857144,0.371428581220763,2.042857204164777,0.8428571394511631,0.8571428571428572,2.5428571615900317,1.8857142925262451,0.7142857228006636,0.2000000040446009,0.1571428626775741,0.0,0.0,0.0,0.0428571445601327
2022-09-06,1.9285714285714288,0.7285714234624591,0.8857142967837197,2.0714285373687744,1.8571428401129588,6.271428516932896,5.014285700661795,3.557142836706979,2.7285714149475098,1.7571428673607965,0.8714285790920258,0.0857142869915281,0.1285714315516608,0.3428571437086378,0.2000000061733382
2022-09-07,0.6571428499051503,1.114285733018603,2.1000000238418584,0.3857142925262451,4.457142898014614,4.742857115609305,3.8714286259242474,11.45714282989502,8.557142870766777,1.771428573344435,0.6857142842241696,0.4142857130084719,0.1428571471146174,0.0,0.014285714498588
2022-09-08,0.5000000042574746,1.8142857040677756,0.4999999978712627,2.6999999625342235,3.271428550992693,1.6857142959322249,14.385714258466448,8.485714299338204,2.7999999693461826,2.5428571701049805,3.614285690443856,4.557142870766776,1.485714290823255,0.5285714183534894,0.042857143495764
2022-09-09,1.6857142789023265,0.7285714319774083,1.300000020435878,1.414285727909633,0.8571428571428572,5.871428489685059,2.971428564616612,0.8428571479661124,0.6857142959322248,0.5857142891202654,0.7857142984867096,0.0,0.0,0.0,0.0
2022-09-10,1.3428571224212649,0.5142857219491687,1.171428578240531,1.6142857245036537,1.771428568022592,1.0,0.1714285761117935,0.028571428997176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11,1.2857142942292348,0.9285714200564792,3.3285714558192665,1.642857142857143,1.8714285407747544,0.885714292526245,0.1285714304872921,0.0,0.014285714498588,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12,2.7999999863760814,5.514285768781389,1.5999999727521623,2.2142857142857144,0.6142857202461788,0.8714285748345512,0.3142857179045677,0.4285714434725898,0.328571440918105,0.028571428997176,0.042857143495764,0.0,0.0,0.0,0.028571428997176
2022-09-13,3.142857108797346,2.142857142857143,0.7285714277199337,0.8285714302744185,0.8714285705770765,1.0142857091767448,1.5000000170298986,1.6714285782405307,1.0,0.057142857994352,0.3428571447730064,0.0571428590587207,0.0,0.0,0.028571428997176
2022-09-14,4.257142850330897,3.957142915044512,2.585714255060468,1.1000000153269087,0.7571428545883724,3.1857143129621237,1.4285714200564792,0.7428571496691022,0.3571428614003317,0.5571428622518266,0.2000000008514949,0.0,0.0,0.0,0.0
2022-09-15,2.342857156481062,3.5571428707667763,2.057142836706979,1.914285744939532,2.428571428571429,2.1714285612106323,2.1000000153269087,1.7571428162711007,1.4857142844370437,1.1571428690637862,0.3571428603359631,0.4000000017029899,0.1857142831598009,0.1142857181174414,0.0857142859271594
2022-09-16,4.12857140813555,2.471428564616612,2.714285697255816,2.5999999727521623,2.928571428571429,1.9857142993382044,1.7142857142857144,1.6857142789023265,2.142857142857143,0.8714285578046526,2.0,0.7857142984867096,1.942857129233224,1.98571423973356,4.442857197352818
2022-09-17,2.514285683631897,1.8142857210976735,3.028571469443185,1.0571428537368774,0.971428564616612,0.9857142737933569,0.1428571460502488,1.5714285714285714,0.1571428594844681,0.4428571505205971,0.7285714319774083,1.9428571718079704,2.671428561210632,3.2571428503308977,2.1428571598870416
2022-09-18,0.9857142993382044,1.555714283670698,1.5571428707667758,1.4857142908232552,2.014285734721593,0.057142857994352,0.2857142921004976,0.1714285739830562,0.1857142906103815,0.2585714289120265,0.0,0.014285714498588,0.042857143495764,0.0,0.0
2022-09-19,2.142857108797346,3.1142856734139577,3.357142857142857,2.9142857619694302,0.014285714498588,0.4000000091535704,0.2285714351705142,0.1714285750474248,0.3714285790920257,0.042857143495764,0.042857143495764,0.0,0.0,0.0,0.0
2022-09-20,4.871428489685058,3.2142857142857144,3.799999952316284,0.4000000059604645,0.8000000076634544,0.7285714234624591,0.5000000042574746,1.1428571428571428,2.0999999897820607,1.7000000136239188,0.7285714192049844,0.1714285739830562,0.042857143495764,0.0,0.014285714498588
2022-09-21,2.428571394511632,3.7142857142857135,1.5142857347215923,1.7571428503308977,2.000000008514949,2.542857153075082,1.171428573983056,4.428571394511631,5.057142836706979,2.114285673413958,3.2714285850524902,1.6999999965940205,4.642857108797346,5.257142816271101,2.8428571564810614
2022-09-22,1.7999999863760812,2.7428571496691023,3.1285714421953474,2.314285721097673,3.871428557804653,4.7285714490073065,3.657142843518938,7.2428571837288995,2.3428571564810614,6.514285666601998,6.214285680225917,10.9857143674578,12.2428571837289,11.685714517320909,8.685714312962123
2022-09-23,3.114285741533552,4.27142858505249,3.6714285101209367,4.357142789023263,5.7857144219534735,3.471428564616612,8.942857265472412,3.957142863954817,5.085714306150164,7.985714299338205,7.842857224600656,6.757142952510288,7.071428571428572,4.999999931880406,5.100000074931553
2022-09-24,5.628571442195348,5.385714326586042,8.10000010899135,7.385714326586043,6.371428557804653,4.885714258466448,2.157142877578736,2.9857142652784074,1.042857144560133,3.3999999931880405,0.042857143495764,0.0,0.0,0.0,0.0
2022-09-25,5.12857140813555,9.857142857142858,6.68571424484253,7.0,3.657142877578736,3.371428557804653,2.399999976158142,2.5285713842936923,2.7857143027441844,1.1714285612106323,0.5857142795409476,0.0571428590587207,0.1000000014901161,0.0,0.0
2022-09-26,6.157142843518938,4.642857142857143,4.0,4.285714285714287,5.528571401323591,2.942857163293021,5.457142898014614,13.52857140132359,17.542856897626603,13.099999972752162,5.442857163293022,6.471428530556815,6.214285714285714,0.1571428573557308,0.042857143495764
2022-09-27,5.771428619112288,6.714285714285714,6.0428571701049805,5.1285713740757535,2.6285714421953474,12.97142859867641,18.55714280264718,16.428571156093053,14.95714282989502,23.21428530556815,28.028571810041157,28.271428653172084,14.285714490073069,29.4857143674578,9.471428615706309
2022-09-28,7.071428571428571,3.0,4.342857224600656,3.699999979564122,9.528571537562778,10.714285850524904,7.685714312962123,6.700000081743513,14.199999945504324,9.299999986376084,8.785714490073067,10.942857129233223,18.88571466718401,19.31428555079869,15.0
2022-09-29,3.1714285782405307,5.14285717691694,3.7142857142857135,5.657142775399344,7.38571446282523,11.428571360451835,10.599999972752162,13.95714269365583,13.099999972752162,8.500000068119594,9.114285605294365,16.085713931492396,12.042857101985389,15.971428734915596,21.0
2022-09-30,7.842857156481061,3.942857129233224,6.142857142857143,4.085714340209961,6.428571496691022,11.228571619306292,12.414285796029228,7.242857115609305,3.014285785811288,1.9428571462631223,4.185714312962124,6.05714293888637,2.442857197352818,2.928571445601327,0.742857141154153
2022-10-01,4.614285707473755,5.971428598676409,5.485714367457798,8.371428489685059,8.5,9.528571333203995,4.5000000681195935,3.1999999795641214,3.1857143299920216,7.942857129233224,9.814285550798688,3.4571428639548167,6.98571423121861,8.814285550798688,8.685714312962123
2022-10-02,5.500000068119594,8.114285741533552,10.157142775399343,4.999999931880406,4.128571476255145,3.842857054301671,5.857142857142858,2.014285700661796,5.314285755157471,3.9571428639548167,3.800000020435878,6.28571435383388,5.257142884390695,5.028571469443184,5.027142865317208
2022-10-03,11.499999863760811,9.177142824445452,4.35714282308306,2.571428571428571,3.6000000068119595,3.928571428571428,3.728571449007307,2.4714285816465105,2.357142857142857,4.12857140813555,3.171428544180734,1.3999999931880407,1.6857142789023265,4.728571483067104,2.557142904826573
2022-10-04,5.100000040871756,5.371428557804652,3.5428571019853865,3.4714285986764093,7.2571428162711005,1.6285714421953474,3.971428496497018,7.692857129233223,10.628571374075753,11.45714282989502,6.314285618918283,12.94285692487444,17.09999983651297,14.08571447644915,13.614285605294365
2022-10-05,3.77142858505249,3.085714272090367,2.75,4.585714272090367,4.621428523744856,2.985714333398002,5.814285687037876,9.100000040871755,7.728571414947511,9.114285673413958,11.485714367457796,11.957142966134208,14.071428707667758,10.757142884390696,11.242856979370115
2022-10-06,3.4571428298950195,2.1714285612106323,5.228571346827916,3.914285727909633,5.142857142857143,5.171428544180734,5.942857129233224,8.27571439743042,12.771428653172084,8.999999863760811,3.657142809459141,1.0857142720903667,1.0714285799435206,0.314285720033305,0.0571428590587207
2022-10-07,2.242857132639204,3.657142911638532,5.6999999455043255,4.771428619112287,8.642857074737549,8.642857279096331,10.59999976839338,13.914285796029228,7.4142857279096335,13.200000081743513,10.97142846243722,19.37142876216344,13.599999836512977,6.971428632736206,11.2971431187221
2022-10-08,5.885714258466448,4.128571476255145,6.414285727909633,5.3285713876996725,7.05714293888637,7.271428721291678,6.828571592058454,1.6571428605488367,4.842857190540859,5.957142898014614,4.657142809459141,4.871428659984043,2.6999999625342235,3.501428518976484,1.704285706792559
2022-10-09,4.414285693849836,6.014285700661795,3.5428571360451837,5.942857129233224,5.057142768587385,2.1428571258272444,1.6999999795641216,1.028571443898337,3.142857142857143,2.0,4.728571483067103,6.642857142857142,2.442857197352818,1.4428571462631226,0.500000006386212
2022-10-10,7.128571305956159,4.885714258466448,4.54285706792559,7.4999999318804065,3.1285714081355502,2.514285717691694,4.228571517126901,3.8714285918644498,7.842857088361467,11.614285741533552,17.899999822889054,8.800000054495674,12.400000163487023,12.157142775399343,11.142857142857142
2022-10-11,6.242857319968088,5.9142857279096335,5.428571292332241,5.3571428912026535,3.2571428503308977,6.614285741533552,5.314285687037876,7.337142910276142,6.257142850330898,6.842857190540859,3.7285714319774086,4.028571443898337,2.928571479661124,1.082857159631593,1.7285714149475098
2022-10-12,6.2571428162711005,4.442857129233224,8.7428571837289,4.27142858505249,2.100000006811959,3.242857149669102,1.4985714129039218,1.4999999829701014,3.771428568022592,1.3999999931880405,0.4000000048960958,0.1428571449858802,0.0,0.014285714498588,0.0
2022-10-13,4.171428578240531,4.242857217788696,6.328571489879064,4.642857108797346,2.69999999659402,1.1142857245036533,4.257142833301,1.8142856870378763,1.842857139451163,0.4714285816465105,0.3714285737701824,0.028571428997176,0.0,0.0,0.0
2022-10-14,4.971428530556815,4.400000027247837,5.37142859186445,3.014285717691694,1.3714285748345512,6.057142802647181,2.414285710879734,2.6285713953631262,0.9000000027673587,0.0857142859271594,0.1857142884816442,0.0,0.0,0.0,0.0
2022-10-15,6.742857183728899,9.15714304787772,7.620000089917864,4.64285717691694,7.428571428571429,2.800000020435878,2.9242857013429915,1.1571428530982564,1.7142857142857142,0.6714285601462637,0.0,0.1285714304872921,0.0428571445601327,0.0,0.0
2022-10-16,7.685714381081717,7.185714312962124,9.128571442195346,4.228571483067104,2.7285714149475098,3.685714347021921,1.042857144560133,3.185714278902326,3.085714272090367,1.2000000093664442,2.0285714524132863,1.7714285477995872,0.4914285604442868,0.0714285735573087,0.2428571517978395
2022-10-17,8.400000163487025,7.114285741533552,8.228571483067103,6.642857074737549,5.342857122421265,6.728571449007307,3.042857136045184,3.8142857210976735,1.7714285595076424,2.4285713604518344,3.314285670007978,2.2285714404923573,0.0857142869915281,0.014285714498588,0.0
2022-10-18,6.600000108991351,7.2571428162711005,3.271428550992693,8.814285687037875,7.457142898014613,5.41428576196943,7.55714293888637,4.314285789217268,11.64285727909633,7.185714381081718,4.757142884390695,1.085714291249003,0.3714285727058138,0.042857143495764,0.0
2022-10-19,6.157142911638533,6.028571469443184,8.971428530556816,5.399999959128244,7.628571305956159,11.54285717010498,4.2285714490073065,12.214285714285714,13.042857033865792,8.228571346827916,3.428571394511632,5.657142911638532,5.942857095173427,4.900000010217939,1.2000000317181858
2022-10-20,9.112857001168388,7.114285741533552,8.7571428162711,9.97142859867641,8.542857170104979,4.071428469249181,7.385714258466448,11.52857140132359,6.485714299338205,3.914285693849836,3.04285717010498,6.299999918256487,4.514285700661795,6.528571537562779,1.942857163293021
2022-10-21,8.328571455819265,8.271428721291677,6.885714258466448,12.842857360839846,5.585714203970773,8.542857033865793,11.04285717010498,7.400000095367432,9.771428516932897,11.871428625924247,8.314285618918282,7.385714190346855,5.100000006811959,3.3571429422923496,5.27142858505249
2022-10-22,9.585714272090366,9.5,12.157142911638532,11.55714293888637,11.114285741533552,14.15714304787772,8.528571537562778,11.72857161930629,10.999999931880406,12.614285741533552,8.685714312962123,5.885714258466448,5.5,5.314285755157472,4.41428576196943
2022-10-23,7.81428575515747,9.114285605294365,9.614285673413958,8.299999850136894,7.014285700661795,6.799999986376081,8.642857006617954,9.02857140132359,12.900000027247836,14.11428587777274,12.271428653172086,13.157142775399343,19.471428734915595,13.814285823277064,4.128571365560804
2022-10-24,8.285714285714286,7.72857141494751,5.028571333203997,4.742857183728899,5.985714299338205,5.071428571428571,9.94285706111363,4.60000000681196,5.428571428571429,6.328571455819266,7.428571360451834,8.571428435189384,5.742857115609305,5.214285748345511,1.6857142959322249
2022-10-25,6.442857129233224,4.542857101985387,5.557142870766776,6.7571428162711005,4.042857136045183,6.442857197352818,1.857142857142857,3.2428571496691023,4.500000034059797,2.442857129233224,2.328571421759469,1.72857141494751,3.528571469443185,4.357142891202654,1.885714258466448
2022-10-26,8.514285632542203,9.071428571428571,4.199999945504325,2.642857142857143,4.057142870766776,2.585714272090367,2.800000020435878,4.585714306150163,1.2142857313156128,0.5142857219491686,0.4714285773890359,0.5428571488176073,0.757142858845847,0.3000000012772424,0.3571428656578063
2022-10-27,8.15714270727975,5.614285741533552,5.37142859186445,6.457142898014613,5.328571455819266,10.714285714285714,1.2000000136239186,0.0,0.1285714304872921,0.3571428656578064,0.042857143495764,0.028571428997176,0.042857143495764,0.014285714498588,0.028571428997176
2022-10-28,5.528571469443184,6.942857197352818,5.071428639548166,9.457142966134208,7.442857129233224,2.0285713842936923,2.57142858845847,1.2857142771993366,1.9142857108797344,0.1000000025544847,1.3714285578046526,1.6999999965940205,0.3857142935906138,0.4142857279096331,0.028571428997176
2022-10-29,6.100000040871756,5.985714231218611,7.299999986376081,6.299999986376081,4.728571517126901,4.242857115609305,7.20000011580331,4.585714374269759,5.771428482873099,13.185714176722936,14.899999754769462,7.385714326586043,3.128571425165449,4.099999955722264,5.400000027247837
2022-10-30,5.371428625924247,6.785714285714286,6.128571442195348,5.028571401323591,6.7428571837289,7.971428530556815,9.311428546905518,7.400000027247838,8.399999959128243,7.1285713740757535,8.04285717010498,7.099999972752162,7.757142884390694,5.7714285509926935,4.257142850330897
2022-10-31,4.614285809653146,6.557142802647182,6.028571469443185,3.0428571360451837,8.928571292332242,9.414285796029228,10.67142868041992,9.557143007005964,6.842857088361468,6.471428598676409,3.2428570815495084,4.371428557804653,3.2999999863760814,6.628571510314941,7.21428564616612
2022-11-01,5.442857197352819,12.314285687037875,8.228571483067105,6.0428571701049805,6.657142775399344,7.471428598676409,7.028571333203996,14.885714530944822,10.97142859867641,11.271428516932897,15.45714282989502,16.528571673801967,20.05714293888637,14.942857333592007,15.000000136239189
2022-11-02,8.785714149475098,6.9142857279096335,4.128571442195347,3.8285714558192656,5.085714306150164,2.557142853736877,5.4857141971588135,8.32857152393886,9.357142993382045,8.699999945504326,7.557142938886369,7.800000054495675,16.242856979370117,17.54285717010498,15.685714312962126
2022-11-03,5.657142843518938,3.528571435383388,2.6142856734139577,4.071428537368774,2.871428540774754,1.485714282308306,4.228571414947509,2.285714217594692,3.685714244842529,3.800000020435878,3.0285714694431847,3.971428564616612,4.285714319774082,5.48571423121861,5.342857088361468
2022-11-04,3.3457142284938266,3.785714319774083,2.1571428435189386,2.4571428639548167,1.1714285952704295,2.2571429014205937,0.9428571505205972,0.7999999948910305,0.7285714192049845,0.5428571573325566,0.7857142857142857,1.0142857347215926,1.9857142993382044,1.8142856870378763,0.557142857994352
